Sales_ID,Movie_ID,Release_Date,domestic_box_office,international_box_office,worldwide_box_office,P_budget,Opening_weekend,Theatre_count
24252,,11 9 2018,n/a,594556,594556,,,
24253,,11 22 2006,8334575,5100000,13434575,,,
24254,,12 11 2009,n/a,,,,,
24255,,01 13 2017,8438,,,,,
24256,,02 26 2016,n/a,1505667,1505667,,,
24257,,09 3 2020,58504105,303946852,362450957,205000000,,
24258,,12 3 2021,n/a,353662,353662,,,
24259,,12 11 2020,n/a,3224033,3224033,,,
24260,,09 11 2015,n/a,7816962,7816962,,,
24261,,01 15 2019,8056636,182472399,190529035,,,
24262,,10 28 2016,n/a,108771,108771,,,
24263,,06 5 2009,16100,,,,,
24264,,03 18 2016,n/a,1475956,1475956,,19435,4
24265,,07 3 2020,n/a,407,407,,2643,1
24266,,03 31 2021,n/a,13739,13739,,,
24267,,03 31 2016,n/a,1835407,1835407,,,
24268,,12 1 2017,n/a,295700,295700,,,
24269,,08 25 2000,365318,,,,,
24270,,04 10 2009,271942,,,,,
24271,,08 6 2021,n/a,28482,28482,,,
24272,,10 26 2017,n/a,2306238,2306238,,,
24273,,05 19 2017,n/a,44815,44815,,,
24274,,06 16 2017,n/a,241,241,,,
24275,,12 11 2015,n/a,2009,2009,,,
24276,,02 26 2016,n/a,17934,17934,,9436,3
24277,,02 24 2012,177743,4619876,4797619,,,
24278,,12 16 2016,n/a,49667,49667,,,
24279,,08 30 2019,n/a,,,,,
24280,,09 13 2019,n/a,10616,10616,,,
24281,,06 22 2012,671442,9800286,10471728,,,
24282,,05 15 2015,n/a,11299,11299,,,
24283,,03 26 2010,161507,4535210,4696717,,49843,5
24284,,04 29 2016,21256,68290,89546,,,
24285,,11 12 2021,n/a,7540,7540,,,
24286,,05 11 2018,n/a,626799,626799,,,
24287,,11 20 2019,n/a,,,,,
24288,,07 1 2003,150358296,282700000,433058296,170000000,18258,1
24289,,05 21 2009,125322469,240169323,365491792,200000000,,
24290,,11 1 2019,62253077,188119290,250372367,185000000,,
24291,,07 1 2015,89760956,342389938,432150894,155000000,,
24292,,07 12 2013,55824,33293,89117,,,
24293,,10 23 2019,n/a,154543,154543,,,
24294,,09 17 2021,n/a,86543,86543,,,
24295,,04 5 2019,n/a,1432809,1432809,,,
24296,,06 21 2019,n/a,1297,1297,,,
24297,,04 27 2018,n/a,28334,28334,,,
24298,,12 11 2020,n/a,25850,25850,,,
24299,,04 29 2016,n/a,5512622,5512622,,,
24300,,01 11 2019,n/a,13014,13014,,,
24301,,10 29 2021,n/a,15639,15639,,,
24302,,10 23 2019,n/a,4980029,4980029,,,
24303,,04 19 2012,n/a,157372,157372,,,
24304,,10 8 2021,n/a,1499,1499,,,
24305,,07 1 2011,655802,,,,,
24306,,07 20 2020,n/a,1294417,1294417,,,
24307,,03 15 2018,n/a,,,100000,,
24308,,04 17 2015,n/a,1330063,1330063,,,
24309,,01 6 2017,n/a,38972,38972,,,
24310,,09 17 2021,n/a,90332,90332,,,
24311,,01 17 2013,n/a,2165848,2165848,,,
24312,,08 21 2020,93147,285963,379110,,,
24313,,08 3 2017,n/a,178555,178555,,,
24314,,06 6 2014,18823,,,250000,,
24315,,02 19 2021,n/a,,,,,
24316,,06 5 2015,1822250,4824419,6646669,10000000,,
24317,,09 10 2004,184825,,,,,
24318,,01 5 2017,n/a,1110883,1110883,,,
24319,,02 5 2016,n/a,5415,5415,,,
24320,,11 10 2017,n/a,2431,2431,,,
24321,,06 11 2009,518522,,,,36425,7
24322,,01 21 2011,n/a,,,,,
24323,,05 20 2016,n/a,9037565,9037565,,,
24324,,06 21 2018,n/a,31973,31973,,,
24325,,03 24 2021,n/a,12982,12982,,,
24326,,01 9 2015,236002,,,,,
24327,,01 4 2013,34341945,13324068,47666013,20000000,,
24328,,11 16 2018,n/a,,,,,
24329,,10 14 2011,45470,1641521,1686991,,,
24330,,11 30 2001,623374,,,38000000,,
24331,,02 22 2019,n/a,15888,15888,,,
24332,,09 18 2009,30071,,,,,
24333,,08 4 2017,n/a,4884807,4884807,,106084,475
24334,,01 12 2018,n/a,11383175,11383175,,,
24335,,09 28 2012,213476,2793326,3006802,,,
24336,,01 25 2019,n/a,19486,19486,,,
24337,,03 1 2019,n/a,23791,23791,,,
24338,,01 27 2016,n/a,336493,336493,,,
24339,,09 9 2021,n/a,668750,668750,,,
24340,,08 23 2019,n/a,633042,633042,,87552,280
24341,,04 5 2013,n/a,,,,,
24342,,06 7 2019,n/a,1047,1047,,,
24343,,12 20 2019,n/a,47706,47706,,,
24344,,07 13 2018,n/a,66580,66580,,,
24345,,09 16 2021,n/a,19021,19021,,,
24346,,12 18 2015,n/a,70312,70312,,,
24347,,08 28 2015,n/a,101996,101996,,,
24348,,04 8 2011,463540,14196505,14660045,,,
24349,,03 17 2006,24793509,15223153,40016662,7500000,,
24350,,10 27 2017,9479390,505926,9985316,20000000,,
24351,,10 7 2016,21497,,,,,
24352,,09 20 2013,1066256,2752348,3818604,,,
24353,,11 13 2012,n/a,,,,,
24354,,08 8 2019,n/a,19159,19159,,,
24355,,02 28 2020,n/a,2043162,2043162,,,
24356,,01 15 2016,n/a,29282,29282,,,
24357,,09 28 2016,16522,144141,160663,,8146533,1723
24358,,01 31 2014,26068955,27000000,53068955,8000000,,
24359,,04 20 2007,n/a,,,,,
24360,,10 2 2020,n/a,601,601,,,
24361,,11 6 2009,281350,,,,,
24362,,09 2 2011,n/a,,,,,
24363,,05 11 2018,n/a,79562,79562,,,
24364,,01 13 2006,55398,,,,,
24365,,05 24 2019,8818,,,,21380987,3286
24366,,01 10 2020,n/a,110000,110000,,,
24367,,07 31 2015,3500,2379483,2382983,,,
24368,,05 18 2018,34556,10110,44666,,8015590,2855
24369,,12 14 2018,1447,,,650000,2580,1
24370,,06 15 2012,36931089,21948592,58879681,57500000,,1
24371,,09 8 2017,n/a,43649,43649,,,
24372,,02 23 2018,n/a,104243,104243,,,
24373,,04 29 2011,6400,,,,,
24374,,10 19 2012,n/a,,,,,
24375,,05 16 2018,n/a,125391,125391,,3600355,2472
24376,,08 28 2009,3820700,3260982,7081682,,,
24377,,12 31 2020,n/a,244524,244524,,,
24378,,08 27 2014,25018119,9802216,34820335,15000000,,
24379,,09 17 2021,n/a,870000,870000,,,
24380,,06 12 2015,n/a,,,,,
24381,,03 9 2018,n/a,37423,37423,,,
24382,,11 7 2019,n/a,,,,,
24383,,02 9 2018,36276286,19819914,56096200,30000000,,
24384,,06 28 2019,n/a,,,,,
24385,,02 24 2006,157415,,,,,
24386,,06 15 2019,n/a,3990000,3990000,,,
24387,,08 7 2020,n/a,1560000,1560000,,,
24388,,05 14 2004,14107,,,,10236,1
24389,,06 11 2021,n/a,4070000,4070000,,,
24390,,07 27 2005,16080,,,,,
24391,,11 13 2015,12227722,16059767,28287489,25000000,,
24392,,08 19 2005,109449237,66827602,176276839,26000000,,
24393,,10 2 2020,n/a,,,,,
24394,,07 21 2017,n/a,,,,3462308,2404
24395,,12 11 2020,n/a,170000,170000,,,
24396,,11 22 2002,2152,,,,,
24397,,03 25 2011,408159,,,6000000,,
24398,,01 22 2016,34912982,76423416,111336398,38000000,,
24399,,09 8 2017,n/a,,,,,
24400,,11 17 2000,34543701,61481197,96024898,82000000,,
24401,,10 14 2020,n/a,50000,50000,,67344,2
24402,,05 25 2021,n/a,,,,,
24403,,09 2 2016,n/a,509487,509487,,,
24404,,01 8 2016,n/a,,,,,
24405,,02 23 2007,1255524,,,,,
24406,,10 31 2014,7171,,,,,
24407,,03 8 2013,21832,13304,35136,,,
24408,,05 16 2016,n/a,,,,,
24409,,01 7 2011,n/a,,,,,
24410,,04 29 2021,n/a,567484,567484,,,
24411,,09 24 2015,n/a,17624124,17624124,,,
24412,,01 11 2019,n/a,91569,91569,,,
24413,,10 14 2016,86260045,66702038,152962083,40000000,,
24414,,07 15 2016,n/a,13228,13228,,,
24415,,07 19 2013,486919,740397,1227316,1000000,,
24416,,05 16 2003,n/a,767235,767235,,,
24417,,10 11 2019,97864733,102747294,200612027,24000000,,
24418,,10 1 2021,56489153,63303466,119792619,,,
24419,,04 15 2016,13191,,,,,
24420,,03 4 2011,62495645,64435680,126931325,50200000,10398,1
24421,,02 10 2017,n/a,,,,290000,247
24422,,10 1 2018,n/a,11440000,11440000,,,
24423,,01 10 2014,n/a,,,25000000,,
24424,,08 18 2017,216556,36585148,36801704,,,
24425,,07 23 2004,n/a,,,,,
24426,,08 16 2002,4411102,2683893,7094995,100000000,,
24427,,06 30 2000,26000610,9129000,35129610,76000000,,
24428,,06 10 2005,39177684,30248282,69425966,50000000,,
24429,,07 2 2016,n/a,616018,616018,,,
24430,,12 21 2011,77591831,296402120,373993951,130000000,267,4
24431,,12 30 2016,n/a,3233185,3233185,,,
24432,,10 19 2018,10402,,,,,
24433,,01 29 2021,11010,,,,6795,50
24434,,12 6 2019,n/a,6628720,6628720,80000000,,
24435,,11 30 2001,430313,,,,,
24436,,10 28 2011,212940,,,,,
24437,,09 10 2010,n/a,,,,,
24438,,03 15 2019,1618497,6623918,8242415,,,
24439,,04 24 2015,42629776,26354760,68984536,30000000,18285,10
24440,,09 23 2016,540268,51407834,51948102,,,
24441,,10 7 2005,3769,,,,,
24442,,04 23 2004,226189,28157,254346,,,
24443,,01 25 2008,25775,,,,,
24444,,09 17 2017,n/a,,,,,
24445,,04 9 2004,22406362,1505000,23911362,92000000,,
24446,,10 7 2016,n/a,,,,,
24447,,06 26 2015,n/a,,,1300000,,
24448,,10 2006,n/a,,,,,
24449,,11 8 2019,20322,,,,,
24450,,02 23 2019,n/a,,,,,
24451,,04 21 2006,n/a,,,,,
24452,,11 7 2008,29784,60002,89786,,24753,5
24453,,09 7 2021,844743,445341,1290084,,,
24454,,12 7 2007,16334,,,,,
24455,,01 19 2001,47767,,,,,
24456,,08 16 2019,n/a,27672,27672,,,
24457,,07 3 2012,262030663,495859604,757890267,220000000,,
24458,,05 2 2014,202853933,506142403,708996336,200000000,,
24459,,09 26 2008,5597,,,,,
24460,,08 29 2012,n/a,,,,,
24461,,11 22 2019,n/a,3221,3221,,,
24462,,09 1 2010,35606376,32344347,67950723,20000000,1365005,263
24463,,10 12 2001,33884,,,,,
24464,,02 5 2016,n/a,160,160,,,
24465,,11 30 2012,n/a,,,,,
24466,,04 15 2005,65233369,43942304,109175673,18500000,,
24467,,07 18 2003,14369,,,,,
24468,,04 12 2013,312339,4523246,4835585,,,
24469,,05 23 2014,n/a,127167,127167,,,
24470,,05 20 2016,107509366,244818521,352327887,73000000,2107,7
24471,,08 13 2019,41657076,110361736,152018812,65000000,,
24472,,06 1 2001,55762229,,,22000000,,
24473,,06 6 2014,7580,,,,,
24474,,09 5 2003,343071,9893,352964,,,
24475,,11 2 2001,18335,,,,,
24476,,06 8 2001,4013506,884559,4898065,,,
24477,,09 25 2014,n/a,105632,105632,,,
24478,,08 16 2013,187459,,,,,
24479,,07 24 2009,26676,22499,49175,,,
24480,,07 28 2006,28142535,21468363,49610898,45000000,,
24481,,10 2 2020,n/a,2983,2983,,,
24482,,11 11 2016,n/a,,,,,
24483,,01 22 2016,n/a,69174,69174,,,
24484,,11 1 2019,n/a,,,,4000470,2454
24485,,08 24 2012,4936819,5700462,10637281,17000000,,
24486,,04 27 2011,21610,,,,,
24487,,12 1 2006,13737,,,,8427265,2853
24488,,09 4 2020,n/a,,,,,
24489,,07 29 2005,6377461,325143,6702604,,,
24490,,10 30 2015,12267,,,,21402605,3204
24491,,11 8 2013,381703,262182,643885,,,
24492,,12 19 2020,n/a,,,,,
24493,,12 8 2000,26609,,,,,
24494,,06 5 2009,10382,,,,,
24495,,08 26 2021,n/a,42377,42377,,21600,10
24496,,06 17 2011,1430241,558794,1989035,4000000,,
24497,,08 9 2019,26402818,4594209,30997027,18000000,,
24498,,07 12 2019,2410914,3604,2414518,,,
24499,,03 14 2014,61446,,,,,
24500,,02 26 2010,544890,,,,,1
24501,,08 25 2000,30199105,10191826,40390931,40000000,,
24502,,11 25 2011,44667095,83446549,128113644,16000000,,
24503,,03 10 2017,n/a,27483,27483,,,
24504,,09 25 2020,7818,18402,26220,,,
24505,,11 18 2005,290211,26316,316527,,,
24506,,01 11 2019,9277,54719,63996,,,
24507,,05 11 2018,11218,42762,53980,,,
24508,,09 21 2007,3909149,11404482,15313631,30000000,,
24509,,12 29 2004,708776,4171367,4880143,4600000,108305,259
24510,,01 10 2020,n/a,637990,637990,,,
24511,,04 7 2017,n/a,601082,601082,,,
24512,,01 31 2020,1100310,251065,1351375,1780000,,
24513,,12 3 2010,n/a,,,,,
24514,,02 23 2007,11003643,137570,11141213,13000000,,
24515,,12 23 2016,n/a,,,,,
24516,,06 11 2010,77222099,100019072,177241171,110000000,,
24517,,03 1 2013,248346,78631232,78879578,,,
24518,,04 19 2002,n/a,,,,,
24519,,11 19 2020,n/a,1056,1056,,,
24520,,08 23 2019,n/a,536398,536398,,,
24521,,03 11 2016,4603,,,,,
24522,,12 21 2016,n/a,6152973,6152973,,,
24523,,09 8 2000,13354,,,,,
24524,,05 4 2012,623357910,891742301,1515100211,225000000,,
24525,,12 17 2004,102608827,105762065,208370892,110000000,,
24526,,08 17 2012,95933,6828388,6924321,4900000,,
24527,,03 8 2019,n/a,474656,474656,,,
24528,,11 28 2014,950792,6531595,7482387,2000000,204793,17
24529,,08 3 2012,5783,250772,256555,,,
24530,,10 13 2017,n/a,404923,404923,,,
24531,,05 9 2008,44852,,,,,
24532,,10 6 2016,n/a,730536,730536,,,
24533,,10 20 2017,n/a,102304,102304,,20523,2
24534,,04 23 2010,37490007,37791172,75281179,35000000,,
24535,,08 29 2003,3200,,,,5527410,2745
24536,,06 23 2017,180851,1375,182226,,,
24537,,08 21 2015,n/a,3159919,3159919,,,
24538,,12 16 2016,6226,,,,,
24539,,07 22 2005,32868349,632271,33500620,35000000,,
24540,,10 31 2019,n/a,,,,,
24541,,02 28 2014,56574,80697,137271,,,
24542,,02 19 2003,1440,,,,,
24543,,11 8 2018,n/a,,,,48205,155
24544,,03 8 2012,n/a,,,,,
24545,,03 25 2005,712294,413964,1126258,1500000,,
24546,,12 15 2017,7856,,,,2156272,1240
24547,,08 16 2000,221893,,,,4333305,2307
24548,,11 2 2017,n/a,25484,25484,,,
24549,,08 31 2018,n/a,28589,28589,,,
24550,,10 14 2021,n/a,80000,80000,,,
24551,,05 6 2011,124791,13265,138056,,,
24552,,09 20 2002,30306281,7760937,38067218,10000000,,
24553,,04 29 2021,n/a,226267,226267,,,
24554,,09 6 2002,88414,,,,3568,2
24555,,03 7 2008,30060660,36082345,66143005,20000000,,
24556,,03 6 2020,n/a,2990000,2990000,11000000,,
24557,,03 27 2015,n/a,,,,,
24558,,12 5 2014,n/a,,,,,
24559,,09 28 2012,n/a,,,,,
24560,,09 14 2018,n/a,4286,4286,,,
24561,,05 5 2000,609042,,,1300000,,
24562,,09 18 2015,n/a,351880,351880,,,
24563,,03 1 2013,n/a,,,,,
24564,,08 22 2003,280351,558794,839145,1000000,,
24565,,08 26 2005,181872,,,,,
24566,,11 2 2012,30668,1514640,1545308,,,
24567,,08 14 2020,1941,13948,15889,,,
24568,,01 11 2013,n/a,,,,50264,5
24569,,02 23 2018,n/a,482997,482997,,,
24570,,02 11 2000,39778599,,,50000000,,
24571,,03 29 2019,3502600,765208,4267808,5000000,,
24572,,10 23 2020,n/a,68080,68080,,,
24573,,03 30 2012,6480,,,,,
24574,,09 16 2016,2934445,7261668,10196113,,20915346,3135
24575,,08 27 2021,n/a,,,,,
24576,,07 8 2005,442646,432462,875108,,,
24577,,11 14 2008,15387,,,,,
24578,,03 24 2006,225448,,,,,
24579,,09 11 2015,108238,14517521,14625759,,,
24580,,09 4 2015,n/a,493637,493637,,,
24581,,05 6 2011,970816,4075222,5046038,21000000,656530,2337
24582,,12 3 2020,n/a,283826,283826,,,
24583,,06 24 2016,n/a,25932,25932,,17431588,3735
24584,,06 23 2017,10576669,17462369,28039038,10000000,,
24585,,05 17 2002,406035,1434213,1840248,1500000,,
24586,,03 17 2017,10166820,1626122,11792942,5000000,,
24587,,08 11 2008,n/a,,,,96991,17
24588,,12 7 2018,n/a,9626,9626,,,
24589,,04 7 2006,59843754,5219972,65063726,35000000,,
24590,,01 15 2015,n/a,2151028,2151028,,13137,3
24591,,06 2 2011,n/a,,,,,
24592,,03 16 2018,n/a,4996,4996,,,
24593,,09 23 2016,29500,,,,,
24594,,05 4 2012,46383639,88256141,134639780,10000000,,
24595,,11 15 2013,70525195,2310515,72835710,17000000,,
24596,,04 5 2019,10205616,63133,10268749,10000000,,
24597,,10 17 2014,26766213,14293205,41059418,26000000,,
24598,,02 20 2004,1163450,,,,,
24599,,11 5 2021,30520,7019,37539,,6188,7
24600,,11 21 2008,41271,,,,,
24601,,11 7 2014,n/a,,,,,
24602,,11 19 2007,n/a,,,,,
24603,,01 9 2018,n/a,,,,,
24604,,07 1 2016,55483770,144162910,199646680,140000000,,
24605,,01 12 2021,n/a,,,,,
24606,,05 13 2011,n/a,7300,7300,,,
24607,,01 30 2004,6471394,154721,6626115,50000000,,
24608,,11 14 2003,n/a,,,,,
24609,,09 11 2009,223455,,,,,
24610,,04 28 2000,3150107,563344,3713451,,,
24611,,10 23 2015,n/a,27591,27591,,,
24612,,09 6 2019,n/a,8259,8259,,,
24613,,10 2 2020,n/a,4550000,4550000,,,
24614,,03 17 2006,2248,,,,,
24615,,09 3 2021,n/a,,,,,
24616,,12 11 2015,70259870,62902882,133162752,28000000,,
24617,,06 23 2017,42872467,13996210,56868677,5000000,,
24618,,01 28 2000,185577,,,4000000,,
24619,,04 12 2019,n/a,6927750,6927750,,,
24620,,07 24 2020,514107,1292,515399,,,
24621,,08 30 2010,116698,,,,,
24622,,04 26 2013,21819348,26606623,48425971,32500000,,
24623,,10 14 2011,7204138,480386,7684524,41000000,,
24624,,05 10 2019,4367816,2158562,6526378,,,
24625,,12 13 2019,n/a,13696,13696,,,
24626,,05 13 2016,n/a,1791,1791,,,
24627,,10 7 2016,15861566,1029445,16891011,10000000,,
24628,,06 18 2021,n/a,2370,2370,,,
24629,,02 15 2013,n/a,,,,7150,1
24630,,12 5 2008,10342,,,,,
24631,,09 15 2006,22672813,26565712,49238525,60000000,,
24632,,08 12 2016,22781,,,,132987,5
24633,,09 2 2015,516893,28557,545450,,,
24634,,09 9 2011,273749,,,,,
24635,,07 21 2017,n/a,639198,639198,,,
24636,,04 28 2017,n/a,,,,,
24637,,10 26 2012,n/a,,,,,
24638,,04 9 2010,n/a,,,,,
24639,,03 31 2017,20435,123110,143545,,,
24640,,10 15 2021,n/a,,,,,
24641,,05 13 2011,n/a,,,,,
24642,,11 20 2009,255959475,49746319,305705794,35000000,,
24643,,06 14 2013,5845732,6561759,12407491,,40366,45
24644,,10 7 2015,n/a,4534854,4534854,,,
24645,,04 21 2017,n/a,3660871,3660871,,,
24646,,06 30 2006,n/a,,,120000,,
24647,,10 22 2021,n/a,20000,20000,,,
24648,,09 22 2006,28041,,,,,
24649,,02 20 2004,1610194,,,10400000,,
24650,,09 12 2020,n/a,1020000,1020000,,,
24651,,09 25 2009,2762,,,,60379,68
24652,,06 6 2019,n/a,40715,40715,,,
24653,,11 13 2009,8017467,29455184,37472651,50000000,,
24654,,04 20 2001,33565,,,,3119875,2183
24655,,12 13 2019,n/a,31825,31825,,,
24656,,11 29 2019,n/a,,,,,
24657,,11 2 2007,n/a,,,,,
24658,,01 15 2010,94835059,63915758,158750817,80000000,,
24659,,06 16 2017,4288104,91801,4379905,,,
24660,,10 17 2014,50151543,47500000,97651543,50000000,,
24661,,01 13 2017,n/a,,,,,
24662,,09 12 2003,1660865,,,2000000,,
24663,,04 8 2021,n/a,,,,,
24664,,07 8 2021,n/a,110117,110117,,,
24665,,11 8 2013,21488481,54598230,76086711,19000000,,
24666,,03 6 2020,25694,151480,177174,,,
24667,,08 24 2017,1588150,8765338,10353488,,,
24668,,01 21 2000,30471,381403,411874,7000000,,
24669,,10 30 2009,10273187,356133,10629320,8000000,,
24670,,03 31 2021,6887,,,,,
24671,,04 8 2016,63077560,15574647,78652207,29000000,2296491,873
24672,,03 31 2017,175003033,352962903,527965936,125000000,,
24673,,07 2 2021,57300280,89332267,146632547,82000000,,
24674,,12 9 2016,321910,99494,421404,3000000,,
24675,,03 19 2010,67061228,68747609,135808837,45000000,,
24676,,01 25 2019,48815,,,,,
24677,,06 14 2002,121468960,92888411,214357371,60000000,3786,4
24678,,08 10 2012,113203870,167152050,280355920,125000000,,
24679,,07 23 2004,176087450,134913674,311001124,85000000,,
24680,,08 3 2007,227471070,216572326,444043396,130000000,10354073,3869
24681,,11 6 2009,15051977,19304783,34356760,25000000,43863,23
24682,,09 26 2014,50837305,61061436,111898741,60000000,,
24683,,08 14 2015,n/a,5356447,5356447,,,
24684,,01 22 2016,35819556,32401396,68220952,10000000,,
24685,,10 21 2021,n/a,122723,122723,,,
24686,,02 16 2018,13638,61407,75045,,,
24687,,10 16 2015,n/a,,,,,
24688,,11 7 2008,9046156,35037247,44083403,12500000,,
24689,,12 8 2008,n/a,,,,,
24690,,01 23 2015,36006065,17395873,53401938,4000000,,
24691,,03 1 2019,n/a,,,,,
24692,,03 23 2007,n/a,,,,,
24693,,09 25 2009,809752,2400000,3209752,,4656,2
24694,,03 11 2005,140872,,,,,
24695,,09 30 2020,n/a,,,,245561,327
24696,,12 2 2005,323860,,,,,
24697,,05 22 2009,55513,,,,,
24698,,10 16 2019,8314,24468,32782,,,
24699,,03 18 2016,7028,,,,,
24700,,04 5 2013,6997,406736,413733,900000,144533,236
24701,,11 14 2019,n/a,2548,2548,,,
24702,,09 14 2007,36793804,32998900,69792704,70000000,,
24703,,01 18 2019,n/a,809,809,,,
24704,,11 22 2002,1023156,,,,,
24705,,11 17 2017,312381,2954368,3266749,,,
24706,,05 3 2018,n/a,2762856,2762856,,,
24707,,06 2 2006,118703275,87024032,205727307,52000000,,
24708,,06 27 2014,208959,106590000,106798959,,,
24709,,07 16 2015,n/a,28454,28454,,,
24710,,10 17 2014,n/a,1508320,1508320,,60038950,4253
24711,,01 5 2007,n/a,1888604,1888604,,32441,2
24712,,09 11 2018,n/a,,,,,
24713,,04 24 2009,5995,,,,110375,150
24714,,11 11 2016,n/a,645256,645256,,,
24715,,10 27 2006,179780,,,,,
24716,,06 10 2005,49981,1646784,1696765,24000000,,
24717,,08 20 2021,n/a,14827,14827,,,
24718,,11 4 2016,n/a,71958,71958,,,
24719,,11 1 2019,n/a,1593,1593,,,
24720,,03 29 2019,106059,8662,114721,,,
24721,,11 1 2012,175038,3810188,3985226,,2744,6
24722,,09 29 2000,1744858,277584,2022442,1000000,,
24723,,09 11 2020,4066487,713473,4779960,,,
24724,,11 16 2017,n/a,113853,113853,,,
24725,,04 17 2012,n/a,,,,19437,3
24726,,06 1 2018,n/a,19967,19967,,16928,2
24727,,01 5 2017,n/a,,,,,
24728,,03 18 2016,615816,,,3500000,,
24729,,08 5 2016,n/a,,,,,
24730,,03 23 2001,27457409,500782,27958191,6000000,,
24731,,05 15 2009,3531756,2000000,5531756,20000000,,
24732,,08 26 2005,37899638,67400000,105299638,80000000,,
24733,,03 11 2016,6864016,21856454,28720470,35000000,,
24734,,09 7 2007,900926,,,10000000,,
24735,,08 27 2004,366301,264126,630427,10000000,,
24736,,06 30 2017,125227,,,,,
24737,,12 25 2007,93466502,81340943,174807445,45000000,,
24738,,05 28 2004,20580,,,,,
24739,,09 18 2009,200730,966362,1167092,20000000,,
24740,,03 6 2020,144201,558175,702376,,,
24741,,01 9 2008,69348,,,,,
24742,,05 10 2002,174682,,,200000,,
24743,,12 7 2001,1030920,260000,1290920,6000000,,
24744,,01 23 2004,57924679,37713913,95638592,13000000,,
24745,,04 11 2014,1081,697172,698253,,,
24746,,10 13 2017,n/a,9933,9933,,965,1
24747,,01 13 2017,22395806,8791921,31187727,7400000,370315,970
24748,,11 25 2016,n/a,,,,,
24749,,04 13 2012,42073277,28609857,70683134,30000000,,
24750,,10 10 2017,n/a,,,,,
24751,,02 2 2018,3392,,,,,
24752,,06 15 2018,n/a,5281,5281,,,
24753,,03 9 2009,35817,,,,,
24754,,06 29 2017,874584,399952,1274536,,,
24755,,10 21 2005,4134,,,500000,,
24756,,03 15 2013,51872378,17949098,69821476,12800000,,
24757,,10 2 2020,516520,947352,1463872,,,
24758,,02 21 2020,62342368,45018568,107360936,125000000,,
24759,,06 24 2016,n/a,158758,158758,,,
24760,,08 26 2011,n/a,,,,,
24761,,08 29 2014,n/a,,,,,
24762,,03 1 2002,32092,,,160000,,
24763,,11 24 2019,n/a,,,,,
24764,,07 27 2007,6983,,,,,
24765,,11 23 2018,n/a,7286,7286,,,
24766,,08 10 2012,86907746,18000000,104907746,95000000,,
24767,,10 10 2014,n/a,73432,73432,,,
24768,,10 23 2009,1785,,,,,
24769,,03 5 2021,n/a,,,,,
24770,,08 2 2013,59671,2704,62375,250000,,
24771,,09 10 2021,n/a,,,,,
24772,,07 22 2011,n/a,,,,,
24773,,09 5 2014,451457,276310,727767,,,
24774,,09 10 2021,2657850,1612488,4270338,,,
24775,,09 9 2016,5102,311739,316841,,,
24776,,04 16 2010,6569,,,,33261,3
24777,,06 6 2014,n/a,5365,5365,,,
24778,,04 7 2017,14678714,3288046,17966760,3000000,,
24779,,07 21 2006,7033,,,200000,,
24780,,10 25 2019,n/a,,,,,
24781,,07 5 2019,n/a,330,330,,,
24782,,01 6 2017,n/a,58786,58786,,,
24783,,06 22 2018,725223,71483,796706,,9350,3
24784,,10 19 2011,4373,,,,,
24785,,04 12 2002,3176936,,,,,
24786,,03 2 2007,38925,,,,,
24787,,05 18 2018,n/a,19369,19369,,,
24788,,08 26 2005,15007991,12140000,27147991,30000000,,
24789,,10 18 2019,62625,97594,160219,,,
24790,,10 2 2020,n/a,30893,30893,,,
24791,,03 2 2001,687081,205425,892506,13500000,,
24792,,12 14 2018,n/a,274407,274407,,,
