Cast_ID;Movie_ID;Cast_Members
;8513;Andrea Andrade, Ashley LeConte Campbell, Charlene Amoia, Eugenie Bondurant, Ingrid Bisu, John Noble, Julian Hilliard, Keith Arthur Bolden, Lindsay Ayliffe, Megan Ashley Brown, Mitchell Hoog, Patrick Wilson, Rebecca Lines, Ronnie Gene Blevins, Ruairi O'Connor, Sarah Cat
;8514;
;8515;
;8516;
;8517;Danny Huston, Rachel Weisz, Ralph Fiennes
;8518;Gary Oldman, Jeff Bridges, Joan Allen
;8519;Ja Rule, Jenifer Lewis, Quran Pender
;8520;
;8521;Alec Baldwin, Maria Bello, William H. Macy
;8522;Aaron Eckhart, Bruce Greenwood, Delroy Lindo, Hilary Swank, Stanley Tucci
;8523;
;8524;Allen Garfield, Bob Hoskins, Diane Lane, Fred Gwynne, Gregory Hines, Gwen Verdon, James Remar, Lonette McKee, Nicolas Cage, Richard Gere
;8525;Brad Pitt, Cameron Diaz, Dean Norris, Goran Visnjic, Javier Bardem, John Leguizamo, Michael Fassbender, Natalie Dormer, Penélope Cruz, Rosie Perez
;8526;Guy Pearce, James Caviezel
;8527;
;8528;Haley Joel Osment
;8529;Arndís Hrönn Egilsdóttir, Daniel Hans Erlendsson, Edda Björg Eyjólfsdóttir, Hafdís Helga Helgadóttir, Ingrid Jónsdóttir, Siggi Holm, Sveinn Olafur Gunnarsson, Ævar Þór Benediktsson, Þorsteinn Bachmann, Þorsteinn Gunnar Bjarnason
;8530;Andrey Kurganov, Angus Wright, Anton Lesser, Benedict Cumberbatch, Bern Collaco, David Bark-Jones, Elina Alminas, Emma Penzina, Eysteinn Sigurðarson, Fred Haig, James Schofield, Jessie Buckley, Jonathan Harden, Kirill Pirogov, Mariya Mironova, Merab Ninidze, Miles Rich
;8531;Richard O'Barry
;8532;Sebastian Stan, Steven Strait, Taylor Kitsch, Toby Hemingway
;8533;Cailee Spaeny, Charles Vandervaart, David Duchovny, Donald MacLean Jr., Gideon Adlon, Hannah Gordon, Julian Grey, Lovie Simone, Michelle Monaghan, Nicholas Galitzine, Zoey Luna
;8534;
;8535;Kevin Pearce, Shaun White
;8536;Danielle Panabaker, Radha Mitchell, Timothy Olyphant
;8537;
;8538;Burt Reynolds, Dan Hedaya, Richard Dreyfuss, Seymour Cassel
;8539;Ana Claudia Talancón, Gael García Bernal, Sancho Gracia
;8540;Jean Reno, Vincent Cassel
;8541;Steve Irwin, Terri Irwin
;8542;Catherine Keener, Emma Stone, Nicolas Cage, Ryan Reynolds
;8543;Catherine Keener, Chris Sanders, Clark Duke, Cloris Leachman, Emma Stone, Kailey Crawford, Kelly Marie Tran, Leslie Mann, Nicolas Cage, Peter Dinklage, Ryan Reynolds
;8544;Ana Golja, Giacomo Gianniotti, Jonathan Keltz, Lauren Holly, Layla Alizada, Louis Gossett Jr., Olga Consorti, Shiva Negar, Shohreh Aghdashloo, Tabby Johnson
;8545;Anni-Kristiina Juuso, Viktor Bychkov, Ville Haapasalo
;8546;
;8547;
;8548;Amy De Bhrún, Chelsea Debo, Dez McMahon, Elliot Page, Frank Cannon, Hilda Fay, Judy Donovan, Lesley Conroy, Natalia Kostrzewa, Patrick Murphy, Paula Malcomson, Peter Campion, Sam Keeley, Sarah Kinlen, Stuart Graham, Tj O'Grady Peyton, Tom Vaughan-Lawlor
;8549;Cate Blanchett
;8550;Abigail Johns, Amy Marston, Benedict Cumberbatch, Benjamin Schnau, Celyn Jones, Conor MacNeill, Craig Conway, Damien Molony, David Morley Hale, Emma Davies, Katherine Waterston, Liza Ross, Louis Ashbourne Serkis, Matthew Macfadyen, Michael Shannon, Nancy Crane, Nicholas
;8551;
;8552;Andrew Tinpo Lee, DeLaRosa Rivera, Irene Keng, Jaynee-Lynne Kinchen, John Marshall Jones, Linda Cardellini, Madeleine McGraw, Marisol Ramirez, Oliver Alexander, Patricia Velásquez, Paul Rodriguez, Raymond Cruz, Ricardo Mamood-Vega, Roman Christou, Sean Patrick Thomas
;8553;Woody Allen
;8554;
;8555;
;8556;Audrey Tautou, Jean Reno, Tom Hanks
;8557;
;8558;
;8559;Amanda Plummer, Charlie Morgan, Denis Menochet, François Damiens, Gaspard Ulliel, Lily-Rose Melody Depp, Louis-Do de Lencquesaing, Mélanie Thierry, Soko, Tamzin Merchant
;8560;Javier Bardem, Juan Diego Botto, Laura Morante
;8561;Jena Malone, Kieran Culkin
;8562;Alicia Vikander, Amber Heard, Ben Whishaw, Eddie Redmayne
;8563;Adrien Brody, Jason Schwartzman, Owen Wilson
;8564;Chris Doubek, Ella Ballentine, Julie Oliver-Touchstone, Lynn Andrews, Marin Ireland, Mel Cowan, Michael Abbott Jr., Mindy Raymond, Tom Nowicki, Xander Berkeley
;8565;Barry Te Hira, Cliff Curtis, James Napier Robertson, James Rolleston, Kirk Torrance, Miriama McDowell
;8566;Aaron Eckhart, Christian Bale, Heath Ledger
;8567;Anne Hathaway, Christian Bale, Gary Oldman, Joseph Gordon-Levitt, Marion Cotillard, Michael Caine, Morgan Freeman, Tom Hardy
;8568;Abbey Lee, Ben Gavin, Dennis Haysbert, Fran Kranz, Idris Elba, Jackie Earle Haley, Katheryn Winnick, Matthew McConaughey, Nicholas Hamilton, Soo-hyun Kim, Tom Taylor
;8569;Emile Hirsch, Max Minghella, Olivia Thirlby
;8570;Allie McCulloch, Amandla Stenberg, Bradley Whitford, Carson Holmes, Catherine Dyer, Connor Murdock, Drew Scheid, Golden Brooks, Gwendoline Christie, Harris Dickinson, Makenzie Collier, Mandy Moore, Mark O'Brien, Miya Cech, Patrick Gibson, Peyton Wich, Skylan Brooks, Wade
;8571;David Mazouz, Kevin Bacon, Lucy Fry, Radha Mitchell
;8572;
;8573;
;8574;Hae-hyo Kwon, Ki Joabang, Min-hee Kim, Sae-byeok Kim, Yunhee Cho
;8575;Dennis Quaid, Emmy Rossum, Jake Gyllenhaal
;8576;
;8577;Fatemeh Cherag Akhar, Hassan Nebhan
;8578;Adam David Thompson, Andrel McPherson, Anna Kendrick, Calah Lane, Curtiss Cook Jr., Danielle Brooks, Denis O'Hare, Drew Gehling, James Adomian, Jim Gaffigan, Kayvan Novak, Malcolm M. Mays, Marchánt Davis, Miles Robbins, Mousa Kraish, Pej Vahdat
;8579;Darío Grandinetti, Gustavo Angarita
;8580;Jennifer Connelly, Kathy Bates, Keanu Reeves
;8581;Andy McPhee, Bill Feehely, Brandon Boyd, Bridget Berger, Dean Hall, Harry P. Castros, J. Thomas Bailey, Jackie Welch, Jared Carter, Jeremy Childs, Poorna Jagannathan, Rachel Agee, Shane Carruth, Shelean Newman
;8582;Adam Driver, Alyssa Maria App, Austin Robert Butler, Bill Murray, Caleb Landry Jones, Carl Arcilesi, Carol Kane, Chloë Sevigny, Danny Glover, Eszter Balint, Iggy Pop, Jahi Di'Allo Winston, Justin Clarke, Lorenzo Beronilla, Maya Delmont, Mick Coleman, Monica Ayres, Rosal
;8583;Toni Collette
;8584;James Rolleston, Lawrence Makoare, Raukura Turei, Te Kohe Tuhaka, Xavier Horan
;8585;Christian Slater, Robert Loggia, Selma Blair
;8586;Amara Karan, Bella Thorne, Ben Schnetzer, Chris Zylka, Emily Hampshire, Jacob Tremblay, Jared Keeso, Kathy Bates, Kit Harington, Michael Gambon, Natalie Portman, Sarah Gadon, Susan Sarandon, Thandiwe Newton
;8587;Eddie DeGrand, Frances Baugh, Jacques Garon, Jimmy Camicia, Marsha P. Johnson, Matt Foreman, Michael Baden, Rev. Pat Bumgardner, Sylvia Rivera, Victoria Cruz
;8588;Andre Hyland, Christopher Campbell, Daniel Scheinert, Ian J. Cunningham, Jamie O Bell, Janelle Cochrane, Jess Weixler, Michael Abbott Jr., Poppy Cunningham, Roy Wood Jr., Sarah Baker, Sunita Mani, Virginia Newcomb
;8589;
;8590;
;8591;Adrian McLoughlin, Andrea Riseborough, Jason Isaacs, Jeffrey Tambor, Jonathan Aris, Justin Edwards, Michael Palin, Olga Kurylenko, Paddy Considine, Paul Ready, Richard Brake, Roger Ashton-Griffiths, Rupert Friend, Simon Russell Beale, Steve Buscemi, Sylvestra Le Touzel
;8592;Helen Mirren, Sam Worthington, Tom Wilkinson
;8593;Dante Basco
;8594;
;8595;
;8596;
;8597;
;8598;Rachel Weisz, Tom Hiddleston
;8599;Goran Visnjic, Tilda Swinton
;8600;Jack Nicholson, Leonardo DiCaprio, Matt Damon
;8601;
;8602;
;8603;Alex Reid, MyAnna Buring, Natalie Jackson Mendoza, Nora-Jane Noone, Saskia Mulder, Shauna MacDonald
;8604;Claudio Rissi, Paulina Garc
;8605;
;8606;
;8607;Elizabeth Banks, Laura Linney, Ray Liotta, Tobey Maguire
;8608;Bill Skarsgård, Chris Evans, Donald Ray Pollock, Eliza Scanlen, Emilio Subercaseaux Campos, Gabriel Ebert, Haley Bennett, Harry Melling, Jason Clarke, Kristin Griffith, Mia Goth, Mia Wasikowska, Michael Banks Repeta, Riley Keough, Robert Pattinson, Sebastian Stan, Tom
;8609;Bill Johnston, Daniel Johnston, Mabel Johnston
;8610;Gabriele Amorth, Robert Barron, William Friedkin
;8611;
;8612;Alfred Molina, Aly Mawji, Chivonne Michelle, David Strathairn, Edward James Olmos, Haley Joel Osment, Jorge Noa, Kate Bosworth, Katie Aselton, Katie Lynn McDowell, Martin Sheen, Michael Hogan, Pablo Schreiber, Rob Moran, Sal López, Tahmoh Penikett
;8613;
;8614;Adrian Grenier, Anne Hathaway, Meryl Streep
;8615;Eduardo Noriega, Marisa Paredes
;8616;
;8617;
;8618;
;8619;Bill Moseley, Sheri Moon Zombie, Sid Haig
;8620;
;8621;Alexander Skarsgård, Bel Powley, Christopher Meloni, Kristen Wiig, Madeleine Waters, Margarita Levieva
;8622;Anna Faris, Ben Kingsley, John C. Reilly, Sacha Baron Cohen
;8623;Archie Barnes, Arsher Ali, Ben Chaplin, Carey Mulligan, Chris Wilson, Danny Webb, James Dryden, Joe Hurst, Johnny Flynn, Ken Stott, Lily James, Monica Dolan, Ralph Fiennes, Robert Wilfort, Stephen Worrall
;8624;Kevin James, Vince Vaughn, Winona Ryder
;8625;
;8626;Aaron Jay Rome, Alyssa Marie Stilwell, Brittany Furlan, Christian Gehring, Courtney Dietz, Daniel Webber, David Costabile, Douglas Booth, Erin Ownbey, Iwan Rheon, Joe Chrest, Joshua Mikel, Kabby Borders, Leven Rambin, Machine Gun Kelly, Matthew Underwood, Pete Davidson, 
;8627;
;8628;Eddie Marsan, Gemma Arterton, Martin Compston
;8629;
;8630;
;8631;Bill Hader, Ciarán Hinds, Isabelle Huppert, James McAvoy, Jessica Chastain, Viola Davis, William Hurt
;8632;
;8633;Andy Warhol, Benedetta Barzini, Beniamino Barrese, Candice Lam, Carlotta Antonelli, Lauren Hutton, Martina De Santis, Michela De Rossi, Olivia Ross, Salvador Dalí
;8634;
;8635;Adam Scott, Alison Brie, Ari Graynor, Brett Gelman, Bryan Cranston, Dave Franco, Dylan Minnette, Eliza Coupe, J.J. Abrams, Jacki Weaver, James Franco, Jason Mantzoukas, Josh Hutcherson, June Diane Raphael, Kate Upton, Kristen Bell, Lizzy Caplan, Megan Mullally, Melanie Gr
;8636;Abhishek Kale, Aditya Modak, Arun Dravid, Deepika Bhide Bhagwat, Kiran Yadnyopavit, Kristy Banerjee, Makarand Mukund, Neela Khedkar, Prasad Vanarse, Sumitra Bhave
;8637;
;8638;
;8639;Sam Neill
;8640;Abdulhamit Gul, Anthony J. Ferrante, David Ignatius, Fahrettin Altun, Fatih Oke, Hatice Cengiz, Jamal Khashoggi, John O. Brennan, Omar Abdulaziz, Turan Kislacki, Wadah Khanfar
;8641;Jeff Daniels, Shailene Woodley, Theo James
;8642;Ansel Elgort, Kate Winslet, Shailene Woodley, Theo James
;8643;
;8644;Bettina Stucky, Finn Sutter, Marie Leuenberger, Marta Zoffoli, Maximilian Simonischek, Noe Krejcí, Peter Freiburghaus, Rachel Braunschweig, Sibylle Brunner, Therese Affolter
;8645;Emmanuelle Seigner, Marie-Josée Croze, Mathieu Amalric
;8646;Collin Joe, Donald Pitts, Ezra Dewey, Isaiah Dell, Jilbert Daniel, John Erickson, Omaryus Luckett, Recep Kotan, Rob Brownstein, Tevy Poe
;8647;Jennifer Lafleur, Julie Vorus, Mark Kelly, Steve Zissis
;8648;
;8649;
;8650;
;8651;Jeff Bridges, Jon Foster, Kim Basinger
;8652;
;8653;
;8654;Jesse Eisenberg, Mia Wasikowska, Noah Taylor, Wallace Shawn, Yasmin Paige
;8655;
;8656;Eva Green, Louis Garrel, Michael Pitt
;8657;Hugo Weaving, Judy Davis, Kate Winslet, Liam Hemsworth
;8658;James Gandolfini, Noomi Rapace, Tom Hardy
;8659;Avan Jogia, Jasper Newell, Josh Charles, Julia Stiles, Kim Ramirez, Leo Fitzpatrick, Mike Houston, Nancy Ellen Shore, Robert Clohessy, Tracie Thoms
;8660;BeBe Bettencourt, Bruce Spence, Eric Bana, Genevieve O'Reilly, James Frecheville, Jeremy Lindsay Taylor, Joe Klocek, John Polson, Julia Blake, Keir O'Donnell, Martin Dingle Wall, Matthew Nable, Sam Corlett, William Zappa
;8661;America Ferrera, Ryan O'Nan, Wilmer Valderrama
;8662;Dominic Cooper, Keira Knightley, Ralph Fiennes
;8663;
;8664;
;8665;
;8666;Allison Janney, Bella Thorne, Mae Whitman, Robbie Amell
;8667;Aimée Kelly, Anna Maxwell-Martin, Charles Edwards, Charlotte Spencer, Fionn Whitehead, Helen Mirren, James Wilby, Jim Broadbent, John Heffernan, Matthew Goode, Sian Clifford
;8668;Monica Swinn, Sidse Babett Knudsen
;8669;
;8670;Jessica Simpson, Johnny Knoxville, Seann William Scott
;8671;Campbell Scott, Patricia Clarkson, Peter Sarsgaard
;8672;Channing Tatum, Donald Sutherland, Jamie Bell
;8673;Aisholpan, Daisy Ridley
;8674;Aldis Hodge, Alexander Skarsgård, Brit Marling, Danielle Macdonald, Elliot Page, Hillary Baack, Jason Ritter, Julia Ormond, Patricia Clarkson, Shiloh Fernandez, Toby Kebbell
;8675;Aidan Quinn, Ciarán Hinds, Iben Hjejle
;8676;Carlos Henrique Gaguim, Deltan Dallagnol, Dilma Rousseff, Eduardo Cunha, Jair Bolsonaro, Jean Wyllys, José Eduardo Cardozo, Jovair Arantes, Li An, Lindbergh Farias, Lula, Marcelo Odebrecht, Marisa Letícia Lula da Silva, Michel Temer, Nestor Cerveró, Paulo Maluf, Paul
;8677;
;8678;Keira Knightley
;8679;Blake Jenner, Hailee Steinfeld, Haley Lu Richardson, Kyra Sedgwick, Woody Harrelson
;8680;Eva Amurri, Jason Ritter, Jesse Eisenberg
;8681;Burghart Klaußner, Daniel Brühl, Julia Jentsch, Stipe Erceg
;8682;Cheng Zhang, Chun Du, Hao Ou, Qianyuan Wang, Siyu Lu, Vision Wei, Wu Jiang, Yi Zhang, Zhang Junyi, Zhi-zhong Huang
;8683;Adeel Akhtar, Aimee Lou Wood, Andrea Riseborough, Benedict Cumberbatch, Claire Foy, Jamie Demetriou, Olivia Colman, Olivier Richters, Sophia Di Martino, Stacy Martin, Taika Waititi, Toby Jones
;8684;
;8685;Chiwetel Ejiofor
;8686;Elisabetta Rocchetti, Ernesto Mahieux, Valerio Foglia Manzillo
;8687;Anna Faris, Christina Aguilera, James Corden, Jennifer Coolidge, Maya Rudolph, Patrick Stewart, Rachael Ray, Sofía Vergara, Steven Wright, T.J. Miller
;8688;Emile Hirsch, Kevin Kline
;8689;Ian Holm, Iben Hjejle
;8690;
;8691;David Spade, John Goodman
;8692;
;8693;Alia Shawkat, Amanda Seyfried, Aubrey Plaza, Issac Love, Jason Ritter, Jocelin Donahue, Mark Webber, Michael Angarano, Michael Cera, Shannyn Sossamon
;8694;
;8695;Anna Chlumsky, Jason Segel, Jesse Eisenberg, Joan Cusack, Mamie Gummer, Mickey Sumner, Ron Livingston
;8696;Aaron Moorhead, Callie Hernandez, David Clarke Lawson Jr., Emily Montague, James Jordan, Justin Benson, Kira Powell, Lew Temple, Peter Cilella, Ric Sarabia, Shane Brady, Tate Ellington, Vinny Curran
;8697;Liam Neeson
;8698;Fiona Shaw, Greg Kinnear, Julianne Moore, Lily Collins, Michael Angarano, Nathan Lane, Nikki Blonsky
;8699;Bill Pullman, Chloë Grace Moretz, Chloe Moretz, David Harbour, Denzel Washington, Haley Bennett, Marton Csokas, Melissa Leo
;8700;Abigail Marlowe, Alexa Giuffre, Alin Halajian, Annie Pisapia, Ashton Sanders, Bill Pullman, Caroline Day, Denzel Washington, Donald Cerrone, Garrett Golden, Heidi Garrow, Jay Hieron, Jonathan Scarfe, Joseph Oliveira, Kayla Caulfield, Kazy Tauginas, Leah Procito, Lexie Ro
;8701;
;8702;Dominic Cooper, Frances Barber, Gemma Arterton, Jalil Lespert, Laura Donoughue, Marthe Keller, Montserrat Lombard
;8703;Brian Cox, Damian Lewis, Joseph Fiennes
;8704;Brian Cox, Christina July Kim, Jeanne Young, JJ Feild, Josh Stamberg, Juliana Long Tyson, Peter Coyote, Ramsey Hanchette, Roger Groh, Rosanna Arquette, Thora Birch, Tim Matheson, Treat Williams, Vanessa Ross
;8705;Don McKellar, Olympia Dukakis, Parker Posey
;8706;Amanda Peet, Charles Grodin, Zach Braff
;8707;Anton Lesser, Aubeline Barbieux, Ben Daniels, Christopher Plummer, Jai Courtney, Janet McTeer, Karin Leclercq, Lily James, Loïs van Wijk, Stéphane Auberghen
;8708;
;8709;Laura Linney, Shohreh Aghdashloo, Tom Wilkinson
;8710;Jason Statham, Jet Li, Sylvester Stallone
;8711;Arnold Schwarzenegger, Bruce Willis, Chuck Norris, Dolph Lundgren, Jason Statham, Jean-Claude Van Damme, Jet Li, Liam Hemsworth, Randy Couture, Sylvester Stallone, Terry Crews
;8712;Antonio Banderas, Arnold Schwarzenegger, Dolph Lundgren, Harrison Ford, Jason Statham, Jet Li, Mel Gibson, Sylvester Stallone, Wesley Snipes
;8713;Christian Berkel, Moritz Bleibtreu, Oliver Stokowski
;8714;
;8715;Clancy Brown, Dennis Quaid, Rob Brown
;8716;
;8717;Katie Holmes, Kevin Kline, Paul Dano
;8718;Abel Jafri, Amruta Sant, Barkhad Abdi, Ben Miller, Bérénice Bejo, Dhanush, Erin Moriarty, Gérard Jugnot, Kay Greidanus, Sarah-Jeanne Labrosse
;8719;Alessandro Nivola, Jessica Alba, Parker Posey
;8720;Angelica Lee, Lawrence Chou
;8721;
;8722;Kika Magalhaes, Olivia Bond, Paul Nazak, Will Brill
;8723;Beatrice Welles, Mark Cousins, Orson Welles
;8724;
;8725;Andrew Garfield, Chandler Head, Cherry Jones, Coley Canpany, Fredric Lehne, Gabriel Olds, Jessica Chastain, Joe Ando-Hirsh, Kimberly Hester Huffstetler, Louis Cancelmi, Mark Wystrach, Randall P. Havens, Sam Jaeger, Stephanie McIntyre, Vincent D'Onofrio
;8726;
;8727;
;8728;Bruno Romy, Dominique Abel, Fiona Gordon, Philippe Martz
;8729;Catinca Untaru, Lee Pace
;8730;
;8731;Al Goulem, Alexandre Landry, Anoulith Sintharaphone, Ayana O'Shun, Benoît Brière, Catherine Paquin-Bechard, Claude Legault, Éric Bruneau, Florence Longpré, Gaston Lepage, Geneviève Schmidt, James Hyndman, Juliette Gosselin, Louis Morissette, Maripier Morin, Maxim
;8732;
;8733;Michèle Morgan, Ralph Richardson
;8734;
;8735;Dianna Agron, John D'Leo, Michelle Pfeiffer, Robert De Niro, Tommy Lee Jones
;8736;Christopher Walken, Jason Bateman, Kathryn Hahn, Maryann Plunkett, Nicole Kidman
;8737;Nicolas Cage, Téa Leoni
;8738;Claire Danes, Dermot Mulroney, Sarah Jessica Parker
;8739;Alfre Woodard, Kathy Bates, Sanaa Lathan
;8740;
;8741;Ana Golja, Devon Sawa, Jacob Grodnik, James Paxton, Jeff Chase, Jessica Uberuaga, John Travolta, Josh Richman, Kenneth Farmer, Luis Da Silva Jr., Marta González Rodin, Martin Peña, Rene Michelle Aranda
;8742;
;8743;
;8744;Aoi Mizuhara, Awkwafina, Becca Khalil, Diana Lin, Diane Dehn, Gil Perez-Abraham, Han Chen, Hong Lin, Hong Lu, Ines Laimins, Jim Liu, Shuzhen Zhou, Tzi Ma, X Mayo, Yang Xuejian, Yongbo Jiang, Zhao Shuzhen
;8745;Aliza Rosen, Hilla Sarjon, Ilan Dar, Levana Finkelstein, Raffi Tavor, Yosef Carmon, Ze'ev Revach
;8746;Carolyn Porco, Charley Kohlhase, Edward Stone, Fran Bagenal, Frank Drake, John Casani, Larry Soderblom, Lawrence Krauss, Nick Sagan, Timothy Ferris
;8747;Paul Walker, Vin Diesel
;8748;Lucas Black, Zachery Ty Bryan
;8749;Charlize Theron, Dwayne Johnson, Jason Statham, Kurt Russell, Ludacris, Michelle Rodriguez, Nathalie Emmanuel, Tyrese Gibson, Vin Diesel
;8750;Adnan Kundi, Anthony Hopkins, Evie Wray, Imogen Poots, Mark Gatiss, Olivia Colman, Olivia Williams, Ray Burnet, Rufus Sewell
;8751;Ana Dela Cruz, Ansel Elgort, Laura Dern, Lotte Verbeek, Nat Wolff, Randy Kovitz, Sam Trammell, Shailene Woodley, Willem Dafoe
;8752;
;8753;Basil Eidenbenz, Denise Mack, Emma Delves, Emma Stone, Faye Daveney, Isaura Barbé-Brown, Jack Veal, James Smith, Jennifer White, Jenny Rainsford, Joe Alwyn, John Locke, LillyRose Stevens, Mark Gatiss, Nicholas Hoult, Olivia Colman, Paul Swaine, Rachel Weisz, Timothy Inne
;8754;
;8755;Annes Elwy, Caroline Berry, Chris Gordon, Julian Lewis Jones, Lisa Palfrey, Nia Roberts, Rhodri Meilir, Sion Alun Davies, Steffan Cennydd
;8756;Adam Shapiro, Angel Parker, Beanie Feldstein, Ben Platt, Cecily Strong, Deon Cole, James Marsden, Jane Seymour, Lucy Punch, Sofía Vergara, Toby Kebbell, Whitney Cummings, Will Sasso, Xosha Roquemore
;8757;Alina Karmazina, Ann-Lisett Rebane, Egert Kadastu, Elbe Reiter, Hendrik Toompere Sr., Jaak Prints, Joonas Koff, Kaarle Aho, Kai Nordberg, Kirill Käro, Leida Rammo, Lembit Ulfsak, Liisa Koppel, Maria Avdjushko, Märt Avandi, Paul Laasik, Piret Kalda, Ursula Ratasepp
;8758;Anunciata Teles Soares, Edmildo Vaz Pimentel, Erismar Fernandes Rodrigues, Johnatan Sodré, Kaisaro Jussara Brito, Lourinelson Vladmir, Regis Myrupu, Rodson Vasconcelos, Rosa Peixoto, Suzy Lopes
;8759;Alicia Vikander, Benedict Cumberbatch, Carice van Houten, Dan Stevens, Daniel Brühl, Moritz Bleibtreu, Peter Capaldi
;8760;
;8761;Christian Bale, Mark Wahlberg, Melissa Leo
;8762;Cuba Gooding Jr.
;8763;
;8764;James Caviezel, Mira Sorvino, Robin Williams
;8765;Andrew Fiscella, Krista Allen, Nick Zano
;8766;Adam DeVine, Alexander Ludwig, Alia Shawkat, Malin Åkerman, Nina Dobrev, Taissa Farmiga, Thomas Middleditch
;8767;
;8768;Páll Arason, Sigurður Hjartarson, Tom Mitchell
;8769;Powers Boothe, Sean Astin
;8770;Barack Obama, Ben Rhodes, John Kerry, Samantha Power
;8771;Ben Foster, Casey Affleck, Chris Pine, Eric Bana
;8772;
;8773;
;8774;
;8775;Aaron V. Williamson, Christian Robinson, Chyna Layne, Cloé Xhauflaire, David Breda, Geoff Schuppert, Jermel Howard, Jessica Bell, John P. McGinty, Joivan Wade, Kristen Solis, Lauren Vélez, Lex Scott Davis, Maria Rivera, Marisa Tomei, Melonie Diaz, Mo, Mugga, Omari Hardw
;8776;
;8777;Brittany Robertson, Dylan O'Brien, James Frecheville, Victoria Justice
;8778;
;8779;Royalty Hightower
;8780;
;8781;
;8782;
;8783;Chris Pratt, Emily Blunt, Jason Segel
;8784;
;8785;Kristen Johnston, Mark Addy, Stephen Baldwin
;8786;Aiden Malik, Bria Vinaite, Brooklynn Prince, Caleb Landry Jones, Christopher Rivera, Edward Pagan, Jasineia Ramos, Jason Blackwater, Josie Olivo, Karren Karagulian, Macon Blair, Patti Wiley, Sandy Kane, Valeria Cotto, Willem Dafoe
;8787;Benoît Magimel, Mélanie Doutey, Nathalie Baye, Suzanne Flon
;8788;Christian Bale, Ni Ni, Xinyi Zhang
;8789;Michael Cunio, Scott Gurney
;8790;
;8791;Brian Cox, Jonny Lee Miller, Laura Fraser
;8792;Jet Li, Kun Chen, Xun Zhou
