Award_ID;Movie_ID;Title;Award
9717;9717;The Rescue;#44BestMovieof2021
9718;9718;The Retrieval;
9719;9719;The Return;
9720;9720;The Return;#27BestMovieof2004
9721;9721;The Returned;
9722;9722;The Reunion;
9723;9723;The Revenant;#76MostSharedMovieof2012
9724;9724;The Revenant;#6MostDiscussedMovieof2015 , #4MostSharedMovieof2015
9725;9725;The Revolution Will Not Be Televised;#25BestMovieof2003 , #37MostDiscussedMovieof2003
9726;9726;The Rewrite;
9727;9727;The Rhythm Section;
9728;9728;The Rider;#5BestMovieof2018 , #58MostSharedMovieof2018
9729;9729;The Rider Named Death;
9730;9730;The Ridiculous 6;#63MostDiscussedMovieof2015 , #86MostSharedMovieof2015
9731;9731;The Ring;#13MostDiscussedMovieof2002 , #24MostSharedMovieof2002
9732;9732;The Ring Two;#89MostSharedMovieof2005
9733;9733;The Ringer;
9734;9734;The Riot Club;
9735;9735;The Rising Place;
9736;9736;The Ritchie Boys;#55BestMovieof2006
9737;9737;The Rite;
9738;9738;The Ritual;
9739;9739;The Road;#31MostDiscussedMovieof2009 , #32MostSharedMovieof2009
9740;9740;The Road;
9741;9741;The Road Home;#87BestMovieof2001
9742;9742;The Road Movie;
9743;9743;The Road to El Dorado;#35MostDiscussedMovieof2000 , #43MostSharedMovieof2000
9744;9744;The Road to Guantanamo;
9745;9745;The Road to Mandalay;#89BestMovieof2021
9746;9746;The Roads Not Taken;
9747;9747;The Robber;
9748;9748;The Rocker;
9749;9749;The Rocket;
9750;9750;The Romantics;
9751;9751;The Rookie;#85BestMovieof2002
9752;9752;The Roommate;
9753;9753;The Roost;
9754;9754;The Rover;
9755;9755;The Royal Tenenbaums;#55BestMovieof2001 , #22MostDiscussedMovieof2001 , #65MostSharedMovieof2001
9756;9756;The Ruins;
9757;9757;The Rules of Attraction;
9758;9758;The Rum Diary;
9759;9759;The Runaways;
9760;9760;The Rundown;#47MostDiscussedMovieof2003 , #71MostSharedMovieof2003
9761;9761;The Runner;
9762;9762;The Russian Woodpecker;
9763;9763;The Sacrament;
9764;9764;The Saddest Music in the World;#45BestMovieof2004
9765;9765;The Safety of Objects;
9766;9766;The Salesman;#30BestMovieof2017 , #91MostSharedMovieof2017
9767;9767;The Salon;
9768;9768;The Salt of Life;
9769;9769;The Salt of Tears;
9770;9770;The Salt of the Earth;#33BestMovieof2015
9771;9771;The Salton Sea;#29MostDiscussedMovieof2002
9772;9772;The Salvation;
9773;9773;The Samaritan;
9774;9774;The Same River Twice;#3MostSharedMovieof2003
9775;9775;The Santa Clause 2;#67MostDiscussedMovieof2002
9776;9776;The Santa Clause 3: The Escape Clause;
9777;9777;The Sapphires;
9778;9778;The Savages;#12BestMovieof2007
9779;9779;The Scandal;#92BestMovieof2004
9780;9780;The Scary of Sixty-First;
9781;9781;The Science of Sleep;#98MostDiscussedMovieof2006 , #79MostSharedMovieof2006
9782;9782;The Score;#86BestMovieof2001 , #77MostDiscussedMovieof2001 , #39MostSharedMovieof2001
9783;9783;The Scorpion King;#64MostDiscussedMovieof2002 , #21MostSharedMovieof2002
9784;9784;The Scribbler;
9785;9785;The Sculptress;
9786;9786;The Sea;
9787;9787;The Sea;
9788;9788;The Sea Inside;#73BestMovieof2004 , #76MostSharedMovieof2004
9789;9789;The Sea Is Watching;
9790;9790;The Sea of Trees;
9791;9791;The Seagull;
9792;9792;The Seagull's Laughter;
9793;9793;The Search for General Tso;
9794;9794;The Seasons in Quincy: Four Portraits of John Berger;
9795;9795;The Second Best Exotic Marigold Hotel;
9796;9796;The Second Chance;
9797;9797;The Second Mother;#44BestMovieof2015
9798;9798;The Secret Disco Revolution;
9799;9799;The Secret Garden;
9800;9800;The Secret in Their Eyes;#34BestMovieof2010 , #18MostSharedMovieof2010
9801;9801;The Secret Life of Bees;
9802;9802;The Secret Life of Pets;#38MostDiscussedMovieof2016 , #50MostSharedMovieof2016
9803;9803;The Secret Life of Pets 2;#66MostSharedMovieof2019
9804;9804;The Secret Life of Walter Mitty;#35MostDiscussedMovieof2013 , #51MostSharedMovieof2013
9805;9805;The Secret Life of Words;
9806;9806;The Secret Lives of Dentists;#51BestMovieof2003
9807;9807;The Secret Lives of Dorks;
9808;9808;The Secret of Kells;#29BestMovieof2010
9809;9809;The Secret of the Grain;#17BestMovieof2008
9810;9810;The Secret Scripture;
9811;9811;The Secret World of Arrietty;#39BestMovieof2012 , #78MostDiscussedMovieof2012
9812;9812;The Secret: Dare to Dream;
9813;9813;The Secrets We Keep;
9814;9814;The Seeker: The Dark Is Rising;
9815;9815;The Selfish Giant;#27BestMovieof2013
9816;9816;The Sense of an Ending;
9817;9817;The Sentence;
9818;9818;The Sentinel;
9819;9819;The September Issue;
9820;9820;The Sessions;#44BestMovieof2012
9821;9821;The Settlers;
9822;9822;The Seven Five;
9823;9823;The Seventh Fire;
9824;9824;The Shack;#98MostSharedMovieof2017
9825;9825;The Shaggy Dog;
9826;9826;The Shallows;#52MostDiscussedMovieof2016 , #34MostSharedMovieof2016
9827;9827;The Shape of Things;
9828;9828;The Shape of Water;#19BestMovieof2017 , #18MostDiscussedMovieof2017 , #16MostSharedMovieof2017
9829;9829;The Shipping News;#76MostSharedMovieof2001
9830;9830;The Short Game;
9831;9831;The Short History of the Long Road;
9832;9832;The Sicilian Girl;
9833;9833;The Signal;
9834;9834;The Signal;#73MostSharedMovieof2014
9835;9835;The Silence;
9836;9836;The Simian Line;
9837;9837;The Simpsons Movie;#35BestMovieof2007 , #13MostDiscussedMovieof2007 , #57MostSharedMovieof2007
9838;9838;The Singing Detective;
9839;9839;The Singing Forest;#88MostSharedMovieof2003
9840;9840;The Sisterhood of Night;
9841;9841;The Sisterhood of the Traveling Pants;
9842;9842;The Sisterhood of the Traveling Pants 2;
9843;9843;The Sisters;
9844;9844;The Sisters Brothers;#96BestMovieof2018
9845;9845;The Sitter;
9846;9846;The Situation;
9847;9847;The Skeleton Key;#61MostDiscussedMovieof2005 , #61MostSharedMovieof2005
9848;9848;The Skeleton Twins;
9849;9849;The Skin I Live In;
9850;9850;The Skulls;
9851;9851;The Skyjacker's Tale;
9852;9852;The Slammin' Salmon;
9853;9853;The Slaughter Rule;
9854;9854;The Sleeping Beauty;
9855;9855;The Sleepover;
9856;9856;The Sleepwalker;
9857;9857;The Sleepy Time Gal;#52BestMovieof2002
9858;9858;The Smurfs;#71MostDiscussedMovieof2011 , #43MostSharedMovieof2011
9859;9859;The Smurfs 2;
9860;9860;The Snowman;#80MostSharedMovieof2017
9861;9861;The Snowtown Murders;
9862;9862;The Social Dilemma;#85BestMovieof2020 , #81MostDiscussedMovieof2020
9863;9863;The Social Network;#1BestMovieof2010 , #2MostDiscussedMovieof2010 , #6MostSharedMovieof2010
9864;9864;The Soloist;
9865;9865;The Son;#12BestMovieof2003
9866;9866;The Son of Joseph;
9867;9867;The Son of No One;
9868;9868;The Sonata;
9869;9869;The Song of Names;
9870;9870;The Song of Sparrows;#81BestMovieof2009
9871;9871;The Song of Sway Lake;
9872;9872;The Sons of Tennessee Williams;
9873;9873;The Son's Room;#77BestMovieof2002
9874;9874;The Sorcerer and the White Snake;
9875;9875;The Sorcerer's Apprentice;#71MostDiscussedMovieof2010
9876;9876;The Sound of Silence;
9877;9877;The Source Family;
9878;9878;The Souvenir;#6BestMovieof2019 , #32MostSharedMovieof2019
9879;9879;The Souvenir: Part II;#12BestMovieof2021
9880;9880;The Space Between Us;
9881;9881;The Sparks Brothers;#80BestMovieof2021
9882;9882;The Specialist;#52BestMovieof2000
9883;9883;The Specials;
9884;9884;The Spectacular Now;#35BestMovieof2013 , #90MostDiscussedMovieof2013 , #98MostSharedMovieof2013
9885;9885;The Spiderwick Chronicles;
9886;9886;The Spirit;#72MostDiscussedMovieof2008
9887;9887;The SpongeBob Movie: Sponge on the Run;
9888;9888;The SpongeBob Movie: Sponge Out of Water;#46MostDiscussedMovieof2015
9889;9889;The SpongeBob SquarePants Movie;#16MostDiscussedMovieof2004 , #28MostSharedMovieof2004
9890;9890;The Spy Behind Home Plate;
9891;9891;The Spy Next Door;
9892;9892;The Spy Who Dumped Me;#78MostDiscussedMovieof2018 , #96MostSharedMovieof2018
9893;9893;The Square;#69BestMovieof2010
9894;9894;The Square;#21BestMovieof2013
9895;9895;The Square;
9896;9896;The Squeeze;
9897;9897;The Squid and the Whale;#21BestMovieof2005 , #32MostDiscussedMovieof2005 , #93MostSharedMovieof2005
9898;9898;The Stand In;
9899;9899;The Standoff at Sparrow Creek;
9900;9900;The Stanford Prison Experiment;
9901;9901;The Star;
9902;9902;The Starling;
9903;9903;The Statement;
9904;9904;The Station Agent;#28BestMovieof2003 , #81MostDiscussedMovieof2003
9905;9905;The Stepfather;#78MostSharedMovieof2009
9906;9906;The Stepford Wives;
9907;9907;The Stone Roses: Made of Stone;
9908;9908;The Stoning of Soraya M.;#100MostDiscussedMovieof2009
9909;9909;The Story of the Weeping Camel;#30BestMovieof2004
9910;9910;The Strange Case of Angelica;#65BestMovieof2010
9911;9911;The Strange Color of Your Body's Tears;
9912;9912;The Strange Little Cat;#57BestMovieof2014
9913;9913;The Strange Ones;
9914;9914;The Strangers;#34MostDiscussedMovieof2008 , #31MostSharedMovieof2008
9915;9915;The Strangers: Prey at Night;#85MostDiscussedMovieof2018 , #78MostSharedMovieof2018
9916;9916;The Strip;
9917;9917;The Student;
9918;9918;The Suicide Squad;#9MostDiscussedMovieof2021
9919;9919;The Sum of All Fears;
9920;9920;The Summer of Sangaile;
9921;9921;The Summit;
9922;9922;The Summit of the Gods;
9923;9923;The Sun;#13BestMovieof2009
9924;9924;The Sun Behind the Clouds: Tibet's Struggle for Freedom;
9925;9925;The Sun Is Also a Star;
9926;9926;The Sunlit Night;
9927;9927;The Surrogate;
9928;9928;The Survivalist;#78BestMovieof2017
9929;9929;The Swan;
9930;9930;The Sweeney;
9931;9931;The Sweetest Thing;
9932;9932;The Swell Season;
9933;9933;The Swenkas;
9934;9934;The Switch;
9935;9935;The Syrian Bride;
9936;9936;The Tailor of Panama;
9937;9937;The Take;
9938;9938;The Take;
9939;9939;The Take;
9940;9940;The Taking of Pelham 1 2 3;#66MostDiscussedMovieof2009 , #75MostSharedMovieof2009
9941;9941;The Taking of Tiger Mountain;
9942;9942;The Tale;#13BestMovieof2018
9943;9943;The Tale of Despereaux;
9944;9944;The Tale of The Princess Kaguya;#8BestMovieof2014
9945;9945;The Talent Given Us;#99BestMovieof2005
9946;9946;The Tall Man;#93MostSharedMovieof2012
9947;9947;The Tao of Steve;#87BestMovieof2000
9948;9948;The Taqwacores;
9949;9949;The Taste of Money;
9950;9950;The Taste of Others;#41BestMovieof2001
9951;9951;The Tavern;
9952;9952;The Tax Collector;#72MostDiscussedMovieof2020
9953;9953;The Teacher;
9954;9954;The Tempest;
9955;9955;The Ten;
9956;9956;The Tenants;
9957;9957;The Tender Bar;
9958;9958;The Tenth Man;
9959;9959;The Terminal;#47MostDiscussedMovieof2004 , #41MostSharedMovieof2004
9960;9960;The Texas Chainsaw Massacre;#29MostDiscussedMovieof2003 , #44MostSharedMovieof2003
9961;9961;The Texas Chainsaw Massacre: The Beginning;#86MostDiscussedMovieof2006 , #99MostSharedMovieof2006
9962;9962;The Theory of Everything;#46MostDiscussedMovieof2014 , #38MostSharedMovieof2014
9963;9963;The Thing;#52MostDiscussedMovieof2011 , #45MostSharedMovieof2011
9964;9964;The Thing About My Folks;
9965;9965;The Third Murder;
9966;9966;The Third Wife;
9967;9967;The Thorn in the Heart;
9968;9968;The Three Burials of Melquiades Estrada;#56BestMovieof2005 , #65MostDiscussedMovieof2005
9969;9969;The Three Marias;
9970;9970;The Three Musketeers;#92MostDiscussedMovieof2011
9971;9971;The Three Stooges;#90MostDiscussedMovieof2012
9972;9972;The Tic Code;
9973;9973;The Ticket;
9974;9974;The Tiger and the Snow;
9975;9975;The Tiger Hunter;
9976;9976;The Tigger Movie;
9977;9977;The Tillman Story;#10BestMovieof2010
9978;9978;The Time Being;
9979;9979;The Time Machine;#84MostDiscussedMovieof2002
9980;9980;The Time That Remains;#83BestMovieof2011
9981;9981;The Time Traveler's Wife;#74MostSharedMovieof2009
9982;9982;The Times of Bill Cunningham;
9983;9983;The To Do List;
9984;9984;The Tobacconist;
9985;9985;The Tollbooth;
9986;9986;The Tomorrow Man;
9987;9987;The Tomorrow War;#15MostDiscussedMovieof2021
9988;9988;The Topp Twins: Untouchable Girls;
9989;9989;The Tortured;
9990;9990;The Tourist;#67MostDiscussedMovieof2010 , #86MostSharedMovieof2010
9991;9991;The Town;#78BestMovieof2010 , #29MostDiscussedMovieof2010 , #28MostSharedMovieof2010
9992;9992;The Town Is Quiet;
9993;9993;The Tracey Fragments;
9994;9994;The Tracker;#100BestMovieof2004
9995;9995;The Tragedy of Macbeth;#24BestMovieof2021 , #82MostDiscussedMovieof2021
9996;9996;The Traitor;
9997;9997;The Transfiguration;
9998;9998;The Transporter;#33MostDiscussedMovieof2002 , #25MostSharedMovieof2002
9999;9999;The Transporter Refueled;
10000;10000;The Treasure;#23BestMovieof2016
10001;10001;The Treatment;
10002;10002;The Tree;
10003;10003;The Tree of Life;#20BestMovieof2011 , #11MostDiscussedMovieof2011 , #28MostSharedMovieof2011
10004;10004;The Trench;
10005;10005;The Trial of the Chicago 7;#36MostDiscussedMovieof2020
10006;10006;The Trials of Henry Kissinger;#82BestMovieof2002
10007;10007;The Trials of Muhammad Ali;
10008;10008;The Tribe;#89BestMovieof2015
10009;10009;The Tribes of Palos Verdes;
10010;10010;The Trip;
10011;10011;The Trip;#27BestMovieof2011
10012;10012;The Trip to Greece;
10013;10013;The Trip to Italy;
10014;10014;The Trip to Spain;
10015;10015;The Triplets of Belleville;#2BestMovieof2003 , #55MostDiscussedMovieof2003 , #55MostSharedMovieof2003
10016;10016;The Triumph of Love;
10017;10017;The Trouble with Bliss;
10018;10018;The True Adventures of Wolfboy;
10019;10019;The Truffle Hunters;#40BestMovieof2021
10020;10020;The Trumpet of the Swan;
10021;10021;The Trust;
10022;10022;The Truth;#10MostSharedMovieof2020
10023;10023;The Truth About Charlie;#89MostSharedMovieof2002
10024;10024;The Truth About Emanuel;
10025;10025;The Tunnel;#92BestMovieof2005
10026;10026;The Turandot Project;
10027;10027;The Turin Horse;#38BestMovieof2012
10028;10028;The Turning;#98MostDiscussedMovieof2020
10029;10029;The Tuxedo;#95MostSharedMovieof2002
10030;10030;The TV Set;
10031;10031;The Twentieth Century;#98BestMovieof2020
10032;10032;The Twilight Saga: Breaking Dawn - Part 1;#16MostDiscussedMovieof2011 , #44MostSharedMovieof2011
10033;10033;The Twilight Saga: Breaking Dawn - Part 2;#50MostDiscussedMovieof2012 , #64MostSharedMovieof2012
10034;10034;The Twilight Saga: Eclipse;#25MostDiscussedMovieof2010
10035;10035;The Twilight Saga: New Moon;#23MostDiscussedMovieof2009 , #57MostSharedMovieof2009
10036;10036;The Twilight Samurai;#28BestMovieof2004
10037;10037;The Two Faces of January;
10038;10038;The Two Popes;#87MostDiscussedMovieof2019
10039;10039;The U.S. vs. John Lennon;
10040;10040;The Ugly Truth;#77MostDiscussedMovieof2009 , #95MostSharedMovieof2009
10041;10041;The Ultimate Gift;
10042;10042;The Ultimate Life;
10043;10043;The Umbrellas of Cherbourg (re-released);#11BestMovieof2004
10044;10044;The Unbelievers;
10045;10045;The Unborn;#56MostSharedMovieof2009
10046;10046;The Undefeated;
10047;10047;The Unforeseen;#58BestMovieof2008
10048;10048;The Unforgivable;
10049;10049;The Unholy;
10050;10050;The Uninvited;
10051;10051;The United States of Leland;
10052;10052;The United States vs. Billie Holiday;
10053;10053;The Universe of Keith Haring;
10054;10054;The Unknown Girl;
10055;10055;The Unknown Known;
10056;10056;The Unknown Woman;
10057;10057;The Unspoken;
10058;10058;The Untamed;
10059;10059;The Untold Story of Emmett Louis Till;#34BestMovieof2005
10060;10060;The Upside;#51MostSharedMovieof2019
10061;10061;The Upside of Anger;
10062;10062;The Valet;
10063;10063;The Vanishing;
10064;10064;The Vanishing Of Sidney Hall;
10065;10065;The Vast of Night;#32BestMovieof2020 , #47MostDiscussedMovieof2020
10066;10066;The Vatican Tapes;
10067;10067;The Velvet Queen;#99BestMovieof2021
10068;10068;The Velvet Underground;#20BestMovieof2021
10069;10069;The Vessel;
10070;10070;The Vigil;
10071;10071;The Village;#23MostDiscussedMovieof2004 , #45MostSharedMovieof2004
10072;10072;The Villainess;
10073;10073;The Violent Heart;
10074;10074;The Virgin Suicides;#42BestMovieof2000 , #52MostDiscussedMovieof2000 , #31MostSharedMovieof2000
10075;10075;The Virginity Hit;#95MostSharedMovieof2010
10076;10076;The Virtuoso;
10077;10077;The Visit;
10078;10078;The Visit;#38MostDiscussedMovieof2015 , #35MostSharedMovieof2015
10079;10079;The Visitor;#45BestMovieof2008
10080;10080;The Visual Bible: The Gospel of John;
10081;10081;The Voices;
10082;10082;The Void;
10083;10083;The Vow;#70MostSharedMovieof2012
10084;10084;The Voyeurs;
10085;10085;The Wackness;
10086;10086;The Wages of Fear (1953);#19BestMovieof2011
10087;10087;The Wailing;#54BestMovieof2016
10088;10088;The Wait;
10089;10089;The Waiting Room;#19BestMovieof2012
10090;10090;The Waldheim Waltz;#57BestMovieof2018
10091;10091;The Walk;#74MostDiscussedMovieof2015 , #5MostSharedMovieof2015
10092;10092;The Walker;#83MostSharedMovieof2007
10093;10093;The Wall;
10094;10094;The Wall;
10095;10095;The Wandering Earth;
10096;10096;The Wannabe;
10097;10097;The Wanting Mare;
10098;10098;The War Tapes;#50BestMovieof2006
10099;10099;The War with Grandpa;
10100;10100;The War Within;
10101;10101;The Ward;
10102;10102;The Warrior;
10103;10103;The Warrior Queen of Jhansi;
10104;10104;The Warrior's Way;
10105;10105;The Wash;
10106;10106;The Watch;#75MostDiscussedMovieof2012
10107;10107;The Watcher;#97MostSharedMovieof2000
10108;10108;The Water Diviner;
10109;10109;The Water Horse;#64MostSharedMovieof2007
10110;10110;The Water Man;
10111;10111;The Wave;
10112;10112;The Wave;
10113;10113;The Way;#67MostSharedMovieof2011
10114;10114;The Way Back;
10115;10115;The Way Back;#64MostDiscussedMovieof2020
10116;10116;The Way He Looks;
10117;10117;The Way Home;
10118;10118;The Way I See It;
10119;10119;The Way of the Gun;#90MostDiscussedMovieof2000
10120;10120;The Way We Get By;
10121;10121;The Way, Way Back;
10122;10122;The Wayward Cloud;
10123;10123;The We and the I;
10124;10124;The Weather Man;#70MostDiscussedMovieof2005 , #92MostSharedMovieof2005
10125;10125;The Weather Underground;#43BestMovieof2003
10126;10126;The Wedding Date;#91MostSharedMovieof2005
10127;10127;The Wedding Guest;
10128;10128;The Wedding Plan;
10129;10129;The Wedding Planner;
10130;10130;The Wedding Ringer;
10131;10131;The Wedding Song;
10132;10132;The Wedding Video;
10133;10133;The Wedding Weekend;
10134;10134;The Week Of;
10135;10135;The Weekend;
10136;10136;The Weight of Water;
10137;10137;The Well Digger's Daughter;
10138;10138;The Wendell Baker Story;
10139;10139;The Whale;
10140;10140;The Whistleblower;
